numero_identificador,data_atualizacao,tipo,titulo,ano,pais,evento,cidade,periodico,editora,descricao,autores,Qualis
5967561730464803,10052024,Artigo Publicado,Compressive strength of premolars restored with ceramic crowns and supported with a glass fiber post using different luting agents,2022.0,,,,THE SAUDI DENTAL JOURNAL,,,"PAIXÃO, FLÁVIA CARVALHO DE OLIVEIRA (PAIXÃO, FLÁVIA CARVALHO DE OLIVEIRA), PINHEIRO RODRIGUES, VANDILSON (PINHEIRO RODRIGUES, VANDILSON), GEORGE, ROY (GEORGE, ROY), Souza, Soraia de Fátima Carvalho (Souza, Soraia de Fátima Carvalho), Antonio Ernandes Macêdo Paiva (PAIVA, ANTONIO ERNANDES MACÊDO), PEREIRA, ADRIANA DE FÁTIMA VASCONCELOS (PEREIRA, ADRIANA DE FÁTIMA VASCONCELOS)",B4
5967561730464803,10052024,Artigo Publicado,Fabrication of new Ag2CrO4/Ag2MoO4 and Ag2CrO4/Ag2WO4 heterostructures with enhanced degradation of the mixture of dyes by photocatalysis,2022.0,,,,JOURNAL OF ALLOYS AND COMPOUNDS,,,"J.M.P. Silva (SILVA, J.), N.F. Andrade Neto (ANDRADE NETO, N.), M.D. Teodoro (TEODORO, M.), Antonio Ernandes Macêdo Paiva (Paiva, A. E. M.), M.R.D. Bomio (BOMIO, M.), F.V. Motta (MOTTA, F.)",B1
5967561730464803,10052024,Artigo Publicado,Influência do gás de purga na prevenção da trinca de hidrogênio em juntas soldadas de um aço API 5L X80,2021.0,,,,"TECNOLOGIA EM METALURGIA, MATERIAIS E MINERAÇÃO",,,"VIEIRA, ROBERTA ADRIELLE LIMA (VIEIRA, ROBERTA ADRIELLE LIMA), MARTINS, WALDEMIR DOS PASSOS (MARTINS, WALDEMIR DOS PASSOS), LEAL, VALDEMAR SILVA (LEAL, VALDEMAR SILVA), Antonio Ernandes Macêdo Paiva (PAIVA, ANTONIO ERNANDES MACÊDO)",A3
5967561730464803,10052024,Artigo Publicado,Avaliação do desempenho de rebolos para o esmerilhamento de trilhos,2023.0,,,,"TECNOLOGIA EM METALURGIA, MATERIAIS E MINERAÇÃO",,,"PRETTI, ERIC (PRETTI, ERIC), Antonio Ernandes Macêdo Paiva (PAIVA, ANTÔNIO ERNANDES MACÊDO)",A3
5967561730464803,10052024,Artigo Publicado,Dispersion Diagram of Trigonal Piezoelectric Phononic Structures with Langasite Inclusions,2021.0,,,,Crystals,,,"MIRANDA, EDSON (MIRANDA, EDSON), ARANAS, CLODUALDO (ARANAS, CLODUALDO), RODRIGUES, SAMUEL (RODRIGUES, SAMUEL), SILVA, HÉLIO (SILVA, HÉLIO), REIS, GEDEON (REIS, GEDEON), Antonio Ernandes Macêdo Paiva (PAIVA, ANTÔNIO), DOS SANTOS, JOSÉ (DOS SANTOS, JOSÉ)",A3
2920215807337108,7062024,Artigo Publicado,Betulinic Acid Prevents the Acquisition of Ciprofloxacin-Mediated Mutagenesis in Staphylococcus aureus,2019.0,,,,MOLECULES,,,"Alexsander Rodrigues Carvalho Junior (CARVALHO JUNIOR, A. R.), Giselle Maria Skelding Pinheiro Guilhon (GUILHON, G. M. S. P.), Antonio José Cantanhede Filho (CANTANHEDE FILHO, ANTONIO JOSÉ), Luis Claudio Nascimento da Silva (SILVA, L. C. N.), Arthur Lima de Berredo Martins (MARTINS, A. L. B.), Brenda da Silva Cutrim (CUTRIM, B. S.), Deivid Martins Santos (SANTOS, D. M.), Hermerson Sousa Maia (MAIA, H. S.), Mari Silma Maia da Silva (SILVA, M. S. M.), Adrielle Zagmignan (ZAGMIGNAN, A.), Maria Raimunda Chagas Silva (SILVA, M. R. C.), Cristina de Andrade Monteiro (MONTEIRO, C. A.)",B1
2920215807337108,7062024,Artigo Publicado,Luehea candicans Increase In Vitro Cell Cancer Metabolism Even with High Polyphenols Content,2019.0,,,,MEDICINAL & AROMATIC PLANTS,,,"Marcos Bispo Pinheiro Camara (CAMARA, M. B. P.), Ana Carolina Silveira Rabelo (RABELO, A. C. S.), Jessica Borghesi (BORGHESI, J.), Fernanda Bessa (BESSA, F.), Rodrigo da Silva Nunes Barreto (BARRETO, Rodrigo da Silva Nunes), MIGLINO, MARIA A. (MIGLINO, MARIA A.), Antonio José Cantanhede Filho (CANTANHEDE FILHO, A. J.), Fernando José Costa Carneiro (CARNEIRO, F. J. C.)",A2
2920215807337108,7062024,Artigo Publicado,MICRO-NANOFIBRAS DE POLI(ÁCIDO LÁCTICO) FABRICADAS POR ELECTROSPINNING Y ENCAPSULACIÓN DE 2-[(E)-4-(DIMETILAMINO)BENZILIDENO)]INDAN-1-ONA,2019.0,,,,REVISTA LATINOAMERICANA DE METALURGIA Y MATERIALES,,,"Jesús Eduardo Campos Pacheco (PACHECO, J. E. C.), Liana Hurtado (HURTADO, L.), Neudo Urdaneta (URDANETA, N.), Antonio José Cantanhede Filho (CANTANHEDE FILHO, A. J.), Railda Neiva Moreira Araujo (ARAUJO, R. N. M.), Marco Antonio Sabino Gutierrez (GUTIERREZ, M. A. S.)",A2
2920215807337108,7062024,Artigo Publicado,Analysis of Phenolic Compounds from Cowpea (Vigna unguiculata) by HPLC-DAD-MS/MS,2021.0,,,,Brazilian Journal of Food and Technology,,,"REINALDO ARAUJO DOS SANTOS (SANTOS, R. A.), Antonio José Cantanhede Filho (CANTANHEDE FILHO, ANTONIO JOSÉ), Antonio Pedro Silva Souza Filho (SOUZA FILHO, A. P. S.), Giselle Maria Skelding Pinheiro Guilhon (GUILHON, G. M. S. P.), Lourivaldo da Silva Santos (SANTOS, L. S.)",A2
2920215807337108,7062024,Artigo Publicado,Calotropis procera (Aiton) Dryand (Apocynaceae) as an anti-cancer agent against canine mammary tumor and osteosarcoma cells,2021.0,,,,RESEARCH IN VETERINARY SCIENCE,,,"RABELO, ANA CAROLINASILVEIRA (RABELO, ANA CAROLINASILVEIRA), MIGLINO, MARIA ANGÉLICA (MIGLINO, MARIA ANGÉLICA), BORGHESI, JÉSSICA (BORGHESI, JÉSSICA), CARREIRA, ANA CLAUDIA O. (CARREIRA, ANA CLAUDIA O.), HAYASHI, RAFAEL GONÇALVES (HAYASHI, RAFAEL GONÇALVES), BESSA, FERNANDA (BESSA, FERNANDA), Rodrigo da Silva Nunes Barreto (BARRETO, Rodrigo da Silva Nunes), DA COSTA, ROMÁRIO PEREIRA (DA COSTA, ROMÁRIO PEREIRA), Antonio José Cantanhede Filho (CANTANHEDE FILHO, ANTÔNIO JOSÉ), CARNEIRO, FERNANDO JOSÉ COSTA (CARNEIRO, FERNANDO JOSÉ COSTA)",B1
