numero_identificador,data_atualizacao,tipo,titulo,ano,pais,evento,cidade,periodico,editora,descricao,autores,Qualis
7384789678919705,21042024,Artigo Publicado,Global monopole in Palatini <math display=''inline''> <mi>f</mi> <mo stretchy=''false''>(</mo> <mi mathvariant=''script''>R</mi> <mo stretchy=''false''>)</mo> </math> gravity,2019.0,,,,PHYSICAL REVIEW D,,,"NASCIMENTO, J.'R. (NASCIMENTO, J.'R.), OLMO, GONZALO J. (OLMO, GONZALO J.), PORFÍRIO, P.'J. (PORFÍRIO, P.'J.), PETROV, A. YU. (PETROV, A. YU.), Adriano Rocha Soares (SOARES, A.'R.)",A2
7384789678919705,21042024,Artigo Publicado,Nonlinear &#963;-models in the Eddington-inspired Born-Infeld gravity,2020.0,,,,PHYSICAL REVIEW D,,,"NASCIMENTO, J.'R. (NASCIMENTO, J.'R.), OLMO, GONZALO J. (OLMO, GONZALO J.), PORFÍRIO, P.'J. (PORFÍRIO, P.'J.), PETROV, A. YU. (PETROV, A. YU.), Adriano Rocha Soares (SOARES, A. R.)",A2
7384789678919705,21042024,Artigo Publicado,Scalar field and deflection of light under the effects of topologically charged Ellis-Bronnikov-type wormhole spacetime,2020.0,,,,EUROPEAN PHYSICAL JOURNAL C,,,"H. Aounallah (AOUNALLAH, H.), Adriano Rocha Soares (SOARES, A. R.), VITÓRIA, R. L. L. (VITÓRIA, R. L. L.)",B2
7384789678919705,21042024,Artigo Publicado,Gravitational lensing in black-bounce spacetimes,2020.0,,,,PHYSICAL REVIEW D,,,"NASCIMENTO, J.'R. (NASCIMENTO, J.'R.), PETROV, A. YU. (PETROV, A. YU.), PORFÍRIO, P.'J. (PORFÍRIO, P.'J.), Adriano Rocha Soares (SOARES, A.'R.)",A2
7384789678919705,21042024,Artigo Publicado,Strong gravitational lensing in a spacetime with topological charge within the Eddington-inspired Born-Infeld gravity,2021.0,,,,PHYSICAL REVIEW D,,,"Claudio Furtado (FURTADO, C.), NASCIMENTO, J.'R. (NASCIMENTO, J.'R.), PETROV, A.'YU. (PETROV, A.'YU.), PORFÍRIO, P.'J. (PORFÍRIO, P.'J.), Adriano Rocha Soares (SOARES, A.'R.)",A2
7384789678919705,21042024,Artigo Publicado,On the Klein-Gordon oscillator in topologically charged Ellis-Bronnikov-type wormhole spacetime,2021.0,,,,European Physical Journal Plus,,,"Adriano Rocha Soares (SOARES, A. R.), VITÓRIA, R. L. L. (VITÓRIA, R. L. L.), H. Aounallah (AOUNALLAH, H.)",A2
7384789678919705,21042024,Artigo Publicado,Bosonic quantum dynamics in Eddington-inspired Born-Infeld gravity global monopole spacetime,2023.0,,,,EUROPEAN PHYSICAL JOURNAL C. PARTICLES AND FIELDS,,,"PEREIRA, C. F. S. (PEREIRA, C. F. S.), Adriano Rocha Soares (SOARES, A. R.), VITÓRIA, R. L. L. (VITÓRIA, R. L. L.), BELICH, H. (BELICH, H.)",B1
7384789678919705,21042024,Artigo Publicado,Gravitational lensing in a topologically charged Eddington-inspired Born?Infeld spacetime,2023.0,,,,EUROPEAN PHYSICAL JOURNAL C. PARTICLES AND FIELDS,,,"Adriano Rocha Soares (SOARES, A. R.), Ricardo Luis Lima Vitoria (VITORIA, R. L. L.), PEREIRA, C. F. S. (PEREIRA, C. F. S.)",B1
7384789678919705,21042024,Artigo Publicado,Klein-Gordon oscillator under gravitational effects in a topologically charged Ellis-Bronnikov wormhole,2023.0,,,,MODERN PHYSICS LETTERS A,,,"PEREIRA, C. F. S. (PEREIRA, C. F. S.), VITÓRIA, R. L. L. (VITÓRIA, R. L. L.), Adriano Rocha Soares (SOARES, A. R.), BELICH, H. (BELICH, H.)",A2
7384789678919705,21042024,Artigo Publicado,Holonomy corrected Schwarzschild black hole lensing,2023.0,,,,PHYSICAL REVIEW D,,,"Adriano Rocha Soares (SOARES, A.'R.), PEREIRA, C.'F.'S. (PEREIRA, C.'F.'S.), VITÓRIA, R.'L.'L. (VITÓRIA, R.'L.'L.), ROCHA, ERICK MELO (ROCHA, ERICK MELO)",A2
7384789678919705,21042024,Artigo Publicado,Non-relativistic quantum dynamics in Born-Infeld gravity inspired by Eddington spacetime global monopole,2023.0,,,,INTERNATIONAL JOURNAL OF GEOMETRIC METHODS IN MODERN PHYSICS,,,"PEREIRA, C. F. S. (PEREIRA, C. F. S.), VITÓRIA, R. L. L. (VITÓRIA, R. L. L.), Adriano Rocha Soares (SOARES, A. R.), BEZERRA, V. B. (BEZERRA, V. B.), BELICH, H. (BELICH, H.)",B2
7384789678919705,21042024,Artigo Publicado,Gravitational Effects on a Position-Dependent Mass Quantum Particle in Eddington-Inspired Born-Infeld Spacetime,2023.0,,,,International Journal of Theoretical Physics,,,"PEREIRA, C. F. S. (PEREIRA, C. F. S.), VITÓRIA, R. L. L. (VITÓRIA, R. L. L.), Adriano Rocha Soares (SOARES, A. R.), BELICH, H. (BELICH, H.)",B4
79132488060600,29032024,Artigo Publicado,"Megasoma actaeon (Linnaeus) (Scarabaeidae: Dynastinae): first record for Maranhão state, northeastern Brazil",2019.0,,,,Scientia Amazonia,,,"Reinaldo Lucas Cajaiba (CAJAIBA, R. L.), Kleber Sales Pereira (PEREIRA, K. S.), Jesuino da Silva Costa Martins (MARTINS, J. S. C.), Elson Silva de Sousa (SOUSA, E. S.), Wully Barreto da Silva (SILVA, W. B.)",A1
79132488060600,29032024,Artigo Publicado,"Levantamento etnobotânico de plantas medicinais comercializadas no município de Buriticupu, MA",2019.0,,,,REVISTA CUBANA DE PLANTAS MEDICINALES,,,"Debora da Silva Colacio (COLACIO, D. S.), Reinaldo Lucas Cajaiba (CAJAIBA, R. L.), Lidia Aguiar de Sousa (SOUSA, L. A.), Jesuino da Silva Costa Martins (MARTINS, J. S. C.), Elson Silva de Sousa (SOUSA, E. S.)",A3
79132488060600,29032024,Artigo Publicado,"Nível de conhecimento e medidas de prevenção de moradores sobre a Leishmaniose Visceral em área endêmica no Maranhão, Brasil",2019.0,,,,ARCHIVES OF HEALTH INVESTIGATION,,,"Gabriela de Sousa Lopes (LOPES, G. S.), Vilson de Almeida Sousa (SOUSA, V. A.), Jesuino da Silva Costa Martins (MARTINS, J. S. C.), Elson Silva de Sousa (SOUSA, E. S.), Reinaldo Lucas Cajaiba (CAJAIBA, R. L.)",A1
79132488060600,29032024,Artigo Publicado,"LEVANTAMENTO QUALI-QUANTITATIVO DA ARBORIZAÇÃO URBANA NO MUNICÍPIO DE BURITICUPU, MA",2019.0,,,,Revista Brasileira de Arborização Urbana,,,"Lidia Aguiar de Sousa (SOUSA, L. A.), Reinaldo Lucas Cajaiba (CAJAIBA, R. L.), Jesuino da Silva Costa Martins (MARTINS, J. S. C.), Debora da Silva Colacio (COLACIO, D. S.), Elson Silva de Sousa (SOUSA, E. S.), Kleber Sales Pereira (PEREIRA, K. S.)",A2
79132488060600,29032024,Artigo Publicado,"Conhecimento etnoentomológico dos moradores do município de Buriticupu, Maranhão, Brasil",2019.0,,,,BIOTEMAS (UFSC),,,"ALVES, ANDRESON DE CARVALHO (ALVES, ANDRESON DE CARVALHO), BEIMS, AMÁLIA DOS ANJOS (BEIMS, AMÁLIA DOS ANJOS), ALENCAR, ELISAMA DE MELO (ALENCAR, ELISAMA DE MELO), DE LIMA, FRANCIANE ALENCAR (DE LIMA, FRANCIANE ALENCAR), DA SILVA, KAIRES MAYANE (DA SILVA, KAIRES MAYANE), Elson Silva de Sousa (SOUSA, ELSON SILVA DE), REINALDO LUCAS CAJAIBA (CAJAIBA, REINALDO LUCAS)",B4
79132488060600,29032024,Artigo Publicado,"Estudo etnobotânico do conhecimento e uso das plantas medicinais no município de Buriticupu, Maranhão, Brasil",2019.0,,,,Revista Ibero-americana de Ciências Ambientais,,,"Elson Silva de Sousa (SOUSA, ELSON SILVA DE), MARTINS, JESUINO DA SILVA COSTA (MARTINS, JESUINO DA SILVA COSTA), CORDEIRO, ROGÉRIO SOARES (CORDEIRO, ROGÉRIO SOARES), SOUSA, VILSON DE ALMEIDA (SOUSA, VILSON DE ALMEIDA), REINALDO LUCAS CAJAIBA (CAJAIBA, REINALDO LUCAS), ALENCAR, ELISAMA DE MELO (ALENCAR, ELISAMA DE MELO)",B3
79132488060600,29032024,Artigo Publicado,Um levantamento bibliográfico sobre alfabetização científica a partir do Google Acadêmico,2019.0,,,,REVISTA PRÁTICA DOCENTE,,,"Sara Barbosa dos Santos (SANTOS, S. B.), Elson Silva de Sousa (SOUSA, E. S.), Rogerio Soares Cordeiro (CORDEIRO, R. S.), Jesuino da Silva Costa Martins (MARTINS, J. S. C.)",A2
79132488060600,29032024,Artigo Publicado,O uso de História em Quadrinhos como estratégia de ensino sobre as bactérias no Ensino Fundamental,2020.0,,,,Brazilian Journal of Development,,,"Waldeilson Santana dos Santo (SANTO, W. S.), Rogerio Soares Cordeiro (CORDEIRO, R. S.), Elson Silva de Sousa (SOUSA, E. S.), Reinaldo Lucas Cajaiba (CAJAIBA, R. L.), Kleber Sales Pereira (PEREIRA, K. S.), Vilson de Almeida Sousa (SOUSA, V. A.), Jesuino da Silva Costa Martins (MARTINS, J. S. C.)",B4
79132488060600,29032024,Artigo Publicado,"PERCEPÇÃO E CLASSIFICAÇÃO DE INSETOS POR MORADORES DA COMUNIDADE VILA PINDARÉ, BURITICUPU, MARANHÃO - ESTUDO DE CASO",2020.0,,,,ENCICLOPÉDIA BIOSFERA,,,"LIMA, GISELY (LIMA, GISELY), CAJAIBA, REINALDO (CAJAIBA, REINALDO), Elson Silva de Sousa (SOUSA, ELSON)",B4
79132488060600,29032024,Artigo Publicado,Análise de imagens sobre Evolução Humana por Estudantes de Ensino Médio,2020.0,,,,Brazilian Journal of Development,,,"Edeane Silva de Sousa (SOUSA, E. S.), Rogerio Soares Cordeiro (CORDEIRO, R. S.), Jesuino da Silva Costa Martins (MARTINS, J. S. C.), Elson Silva de Sousa (SOUSA, E. S.), Reinaldo Lucas Cajaiba (CAJAIBA, R. L.), Martha Sousa Brito Pereira (PEREIRA, M. S. B.), Kleber Sales Pereira (PEREIRA, K. S.), Vilson de Almeida Sousa (SOUSA, V. A.)",B4
