numero_identificador,data_atualizacao,tipo,titulo,ano,pais,evento,cidade,periodico,editora,descricao,autores,Qualis
9170200225511874,29042024,Artigo Publicado,BIOPROSPECTION OF MANGABA (HANCORNIA SPECIOSA Gomes) NATIVE IN THE TRANSITION REGION SAVANNA-RESTINGA,2020.0,,,,INTERNATIONAL JOURNAL OF DEVELOPMENT RESEARCH,,,"Georgiana Eurides de Carvalho Marques (Marques, Georgiana Eurides de Carvalho), Clenilma Marques Brandão (BRANDAO, C. M.), Djanira Rubim dos Santos (SANTOS, D. R.), Juliane Cutrim Marques (MARQUES, J. C.)",A1
9170200225511874,29042024,Artigo Publicado,A Extensão Universitária no Cenário Atual da Pandemia do COVID-19,2020.0,,,,REVISTA PRÁTICAS EM EXTENSÃO,,,"Georgiana Eurides de Carvalho Marques (Marques, Georgiana Eurides de Carvalho)",B2
9170200225511874,29042024,Artigo Publicado,"Ditos do Jatobá: desmatamento e falta de conservação de uma espécie nativa na visão de moradores da comunidade quilombola Damásio em Guimarães, Maranhão, Brasil",2020.0,,,,Cadernos Agroecológicos,,,"Ricardo Santos Avelar (AVELAR, R. S.), Georgiana Eurides de Carvalho Marques (Marques, Georgiana Eurides de Carvalho), Clenilma Marques Brandão (BRANDAO, C. M.)",B2
9170200225511874,29042024,Artigo Publicado,Formulação de Hidratante com Extratos de Humiria balsamifera (Aubl A. St. Hil) com Ação Antioxidante,2020.0,,,,Cadernos Agroecológicos,,,"Suzana dos Anjos Paz (PAZ, S. A.), Georgiana Eurides de Carvalho Marques (Marques, Georgiana Eurides de Carvalho)",B2
9170200225511874,29042024,Artigo Publicado,"Avaliação do perfil de consumidores e feirantes do Circuito de Feiras Agroecológicas do Baixo Munim, Maranhão, Brasil.",2020.0,,,,Cadernos Agroecológicos,,,"Reinaldo Vinicius Morais Pereira (PEREIRA, R. V. M.), Georgiana Eurides de Carvalho Marques (Marques, Georgiana Eurides de Carvalho), Ellen Cristine Nogueira Nojosa (NOJOSA, E. C. N.)",B2
9170200225511874,29042024,Artigo Publicado,Sabor e saber tradicional em cookies a base da farinha de Jatobá (Hymenaea courbaril L.),2020.0,,,,Cadernos Agroecológicos,,,"Gabryela Diniz Dias (Dias, G. D.), Georgiana Eurides de Carvalho Marques (Marques, Georgiana Eurides de Carvalho), Clenilma Marques Brandão (BRANDAO, C. M.)",B2
9170200225511874,29042024,Artigo Publicado,Juventude e Agroecologia: Uma experiência de formação em educação agroecológica para jovens agricultores do Meio-Norte do Brasil,2020.0,,,,Cadernos Agroecológicos,,,"Camila Nunes Santos Lima (CAMILA NUNES SANTOS LIMA,), Alice Maria Pinto Pinheiro (PINHEIRO, A. M. P.), warmiston carvalho (CARVALHO, W.), Georgiana Eurides de Carvalho Marques (Marques, Georgiana Eurides de Carvalho), Roberta Almeida Muniz (MUNIZ, R. A.), Vivian do Carmo Loch (LOCH, V. C.)",B2
9170200225511874,29042024,Artigo Publicado,"Composition and Larvicidal Activity of the Oil of Dizygostemon riparius</i> (Plantaginaceae), a New Aromatic Species Occurring in Maranhão, Brazil",2020.0,,,,CHEMISTRY & BIODIVERSITY,,,"BRANDÃO, CLENILMA M. (BRANDÃO, CLENILMA M.), CAVALCANTE, KIANY SIRLEY B. (CAVALCANTE, KIANY SIRLEY B.), M. TELES, ROGÉRIO (M. TELES, ROGÉRIO), Georgiana Eurides de Carvalho Marques (C. MARQUES, GEORGIANA E.), MONTEIRO, ODAIR S. (MONTEIRO, ODAIR S.), ANDRADE, ELOISA HELENA A. (ANDRADE, ELOISA HELENA A.), MAIA, JOSÉ GUILHERME S. (MAIA, JOSÉ GUILHERME S.)",B2
9170200225511874,29042024,Artigo Publicado,ALIMENTAÇÃO SAUDÁVEL: Integração da escola para a promoção da alimentação alternativa em uma escola pública de São Luís - MA,2021.0,,,,ACTA TECNOLÓGICA,,,"Georgiana Eurides de Carvalho Marques (De Carvalho Marques, Georgiana Eurides), SOARES, DAYANE CRISTINA COSTA (SOARES, DAYANE CRISTINA COSTA)",B4
9170200225511874,29042024,Artigo Publicado,Characterization of vegetation structure in areas of natural occurrence of  Hancornia speciosa Gomes,2021.0,,,,AUSTRALIAN JOURNAL OF CROP SCIENCE (ONLINE),,,"Régilla Martins dos Reis (REIS, R. M.), Ariadne Enes Rocha (ROCHA, A. E.), Mary Jane Nunes Carvalho (CARVALHO, M. J. N.), Larissa de Paula Viana da  Silva (SILVA, L. P. V.), Francisca Helena Muniz (MUNIZ, F. H.), Georgiana Eurides de Carvalho Marques (Marques, Georgiana Eurides de Carvalho), Mário Luiz Ribeiro Mesquita (MESQUITA, M. L. R.)",B4
